stop_id;stop_name;stop_lat;stop_lon;day_trips;24_trips
661;Lincoln St at Frothingham;42.287553;-71.789283;62;71
662;Lincoln St at 290 Ramp;42.273986;-71.797565;63;71
663;Lincoln St at Lincoln Sq;42.271896;-71.798835;98;112
664;Maj Taylor Blvd at Highland;42.270848;-71.798906;126;141
665;Maj Taylor Blvd at Mcp;42.2698;-71.798883;126;141
668;Main St + Thomas St;42.268193;-71.800441;27;31
670;Maj Taylor Blvd at Mcp;42.269815;-71.798581;126;145
671;Maj Taylor Blvd at Belmont;42.270951;-71.79859;126;145
672;Lincoln St at Old Lincoln 1;42.272263;-71.79851;63;73
673;Lincoln St at Old Lincoln 2;42.27371;-71.797531;63;73
674;Lincoln St at Buckingham;42.287481;-71.78918;63;73
675;Lincoln St at Gorham;42.28842;-71.787813;63;73
676;Lincoln St at Wakefield;42.289381;-71.786421;63;73
677;Lincoln St at Hanover Ins;42.291328;-71.782178;63;73
678;Lincoln St at Marsh;42.292083;-71.780206;63;73
679;Lincoln St at Trinity;42.29295;-71.7783;63;73
680;Country Club Blvd. At Lincoln;42.29508;-71.774636;27;30
681;Country Club Blvd. At Hotel Entrance;42.296145;-71.774826;27;30
682;Country Club Blvd. At 52 Cc Blvd;42.297566;-71.775025;27;30
683;Country Club Blvd. At 126 Cc Blvd;42.299291;-71.776258;27;30
684;Country Club Blvd. At 132 Cc Blvd;42.299935;-71.77679;27;30
685;Country Club Blvd. At Rec Center;42.301835;-71.776305;27;30
686;Country Club Blvd. At Erie;42.303026;-71.774708;27;30
687;St. Nicholas Ave at Country Club Blvd;42.303321;-71.775216;27;30
688;St. Nicholas Ave at Hilda;42.304425;-71.776821;27;30
689;St. Nicholas Ave at Onandaga;42.305856;-71.777886;27;30
690;St. Nicholas Ave at Squantum;42.306786;-71.778593;27;30
691;St. Nicholas Ave at Ontario;42.30816;-71.779603;27;30
692;St. Nicholas Ave at 191 St. Nicholas;42.309393;-71.78051;27;30
693;St. Nicholas Ave at Clark;42.310521;-71.781343;27;30
694;Clark St at Harley;42.311498;-71.780016;27;30
695;Tacoma St + Clark St;42.31216;-71.77517;43;47
696;Clark St + Teamster Village;42.31311;-71.77309;43;47
697;Mountain St East + Mosque;42.315218;-71.772852;29;33
698;Mountain St East + Briar Ln;42.31791;-71.77556;29;33
699;Research Dr + Innovation Dr;42.276675;-71.767452;27;29
700;Worcester State Hospital;42.278416;-71.769544;27;29
701;Hospital Dr + Belmont St;42.273986;-71.772656;27;29
702;Belmont St + Mcrae Ct;42.273733;-71.773896;27;29
703;Belmont St + Prentice St;42.273653;-71.775725;27;29
704;Belmont St + Oden Ave;42.273581;-71.778633;28;29
705;Belmont St + Skyline Dr;42.273406;-71.782083;28;29
706;Belmont St + Olga Ave;42.272795;-71.784546;28;29
707;Belmont St + Stanton St;42.272795;-71.78604;28;29
708;Belmont St + Everard St;42.272716;-71.786963;28;29
709;Belmont St + Rodney St;42.272573;-71.788075;28;29
710;Belmont St + Eastern Ave;42.272461;-71.789156;28;29
711;Belmont St + Hooper St;42.272303;-71.790506;28;29
712;Belmont St + Edward St;42.272096;-71.7927;28;29
713;Belmont St + Fountain St;42.271778;-71.795975;28;29
714;Hooper St + Kendall St;42.273378;-71.78985;25;25
715;Hooper St at Catherine;42.274828;-71.789302;25;25
716;Greenhill Apartments;42.277086;-71.788305;25;25
717;Hooper St at Catherine;42.275022;-71.789446;25;25
718;Hooper St + Kendall St;42.273526;-71.789903;25;25
719;Hooper St + Belmont St;42.272662;-71.790207;25;25
720;Belmont St + Route 290 Ramp West;42.27158;-71.796253;27;31
721;Belmont St + Route 290 Ramp East;42.271921;-71.793653;27;31
722;Belmont St + Edward St;42.272095;-71.791856;28;31
723;Belmont St at Elizabeth;42.272216;-71.79067;28;31
724;Belmont St + Eastern Ave;42.272358;-71.789728;28;31
725;Belmont St + Merrifield St;42.272409;-71.788926;28;31
726;Belmont St + Everard St;42.27262;-71.787017;28;31
727;Belmont St + Stanton St;42.272656;-71.785641;28;31
728;Belmont St + Olga Ave;42.272672;-71.784615;28;31
729;Belmont St + Skyline Dr;42.273303;-71.781701;28;31
730;Belmont St + Adams St;42.273478;-71.778141;28;31
731;Belmont St + Prentice St;42.273566;-71.77528;28;31
732;Belmont St + Mcrae Ct;42.273581;-71.774071;28;31
733;Hospital Dr + Belmont St;42.273963;-71.772546;28;31
735;Research Dr + Innovation Dr;42.276507;-71.76767;28;31
736;North Lake Ave + North Lake Ave;42.278096;-71.75921;28;31
737;Seabury Heights;42.272271;-71.78155;39;39
747;Southbridge St at 982;42.232955;-71.81841;16;17
748;Southbridge St at Malvern;42.235522;-71.816451;16;17
749;Southbridge St at Kendig;42.236251;-71.815732;16;17
750;Southbridge St at Boyden;42.237223;-71.814856;16;17
751;Southbridge St at College;42.239433;-71.813346;16;17
752;Southbridge St at Crompton;42.241768;-71.811996;16;17
759;Canterbury St + S.crystal St;42.24419;-71.82163;9;10
760;Canterbury St + Walpole St;42.24565;-71.81932;9;10
761;Canterbury St + Grand St;42.24726;-71.81678;9;10
762;Canterbury St + Gardner St;42.24855;-71.81474;9;10
763;47 Canterbury St;42.24933;-71.8135;9;10
764;Canterbury St + Hammond St;42.25138;-71.81034;9;10
765;Southbridge St + Lafayette St;42.2525;-71.80785;25;27
766;Southbridge St + Quinsigamond Ave;42.25368;-71.80701;25;27
769;Auburn Mall;42.202323;-71.836423;55;89
770;Southbridge St at Auburn St;42.206838;-71.832956;16;17
771;Southbridge St at Hampton St;42.211976;-71.828841;16;17
772;Southbridge St at Sword St;42.222964;-71.823448;16;17
773;Southbridge St at Elmwood St;42.228473;-71.820658;16;17
775;Southbridge St at Hope Ave;42.230993;-71.819245;16;17
776;Southbridge St + Old Dmv;42.2595;-71.80367;23;27
777;Southbridge St + Madison St;42.25812;-71.80389;9;10
778;Southbridge St + Lafayette St;42.25306;-71.80754;23;26
779;Canterbury St + Hammond St;42.25131;-71.81052;9;10
780;32 Canterbury St;42.250012;-71.81265;9;10
781;Canterbury St + Gardner St;42.24909;-71.81399;9;10
782;Canterbury St + Grand St;42.24756;-71.81641;9;10
783;Canterbury St + Walpole St;42.24575;-71.81927;9;10
784;Canterbury St + S.crystal St;42.24444;-71.82136;9;10
785;Canterbury St + Cambridge St;42.24389;-71.8222;9;10
792;Southbridge St at Colloge Sq;42.241749;-71.812167;14;16
794;Southbridge St at Malvern;42.235416;-71.81683;14;16
795;Southbridge St at 982;42.233181;-71.818546;14;16
805;Southbridge St at Hope Ave;42.23103;-71.819331;14;16
807;Southbridge St at Elmwood St;42.228872;-71.820583;14;16
808;Southbridge St at Sword St;42.223076;-71.823496;14;16
809;Southbridge St at Hampton St;42.21168;-71.828925;14;16
810;Southbridge St at Auburn St;42.206491;-71.833525;14;16
811;Southbridge St + Swanson St;42.203753;-71.836987;39;45
814;Tacoma St + Constitution Ave 2;42.30757;-71.77507;52;59
815;Tacoma St + Chino Ave;42.30656;-71.77347;51;59
816;Tacoma St + New Vista Ln;42.30634;-71.77235;51;59
817;Tacoma St + 134 Tacoma St;42.30621;-71.77039;51;59
818;Tacoma St + Great Brook Valley Ave 2;42.30507;-71.76823;51;59
819;Tacoma St + Pasadena Pkwy 1;42.304211;-71.767571;35;41
820;Tacoma St + Great Brook Valley Ave 1;42.302795;-71.766289;35;41
821;Tacoma St + Pasadena Pkwy;42.3015;-71.76514;51;61
822;Boylston St + Chino Ave;42.29947;-71.76599;51;61
823;Lincoln St at Denny's;42.293999;-71.775838;63;73
824;Boylston St + Chino Ave;42.299648;-71.76557;52;60
825;Tacoma St + Pasadena Pkwy;42.30179;-71.76505;52;60
826;Tacoma St + Great Brook Valley Ave 1;42.302558;-71.766005;36;43
827;Tacoma St + 57 Tacoma St;42.30435;-71.76728;52;60
828;Tacoma St + 67 Tacoma;42.30499;-71.76808;52;60
829;Tacoma St + Constitution;42.30625;-71.77059;52;60
830;Tacoma St + New Vista Ln;42.30647;-71.7724;52;60
831;Tacoma St + Chino Ave;42.306626;-71.773523;36;43
832;Tacoma St + Constitution Ave;42.3072;-71.77451;53;60
837;Oxford St North + Auburn St;42.21479;-71.84587;24;27
838;Oxford St North + Rochdale St;42.217851;-71.845346;24;27
839;Pinehurst Ave + Otis St;42.22317;-71.84702;24;27
840;South Ludlow St + Moss St;42.22766;-71.84858;24;27
841;South Ludlow St + Keen St;42.22836;-71.848758;24;27
842;South Ludlow St + Clover St;42.22956;-71.849;24;27
843;South Ludlow St + Laurier St;42.23097;-71.84933;24;27
844;James St + 70 James St;42.23244;-71.84955;24;27
845;James St + Genesee St;42.23443;-71.84963;24;27
846;James St + Airport Circle;42.23561;-71.84982;24;27
847;Stafford St + Eureka St;42.23669;-71.84828;24;27
848;Stafford St + Henshaw St;42.23751;-71.84689;24;27
850;Stafford St + Varnum St;42.23885;-71.84456;24;27
851;Stafford St + Heard St;42.23979;-71.84296;42;47
852;Stafford St + Webster Sq Plaza;42.240758;-71.841519;43;47
853;Stafford St + Young St;42.242051;-71.839838;43;47
854;Stafford St + Webster Sq;42.24334;-71.83807;43;47
856;Stafford St + Webster Sq;42.24342;-71.83819;25;29
857;Stafford St + Young St;42.24204;-71.84013;25;29
858;Stafford St + Webster Sq Plaza;42.240887;-71.841604;25;29
859;Stafford St + Curtis Pkwy;42.240567;-71.842073;25;29
860;Stafford St + Varnum St;42.23895;-71.84472;25;29
862;Stafford St + Henshaw St;42.23742;-71.84725;25;29
863;Stafford St + Eureka St;42.23664;-71.84864;25;29
864;Stafford St + Grandview Ave;42.236;-71.84973;25;29
865;James St + Genesee St;42.23461;-71.84981;25;29
866;James St + 70 James St;42.23241;-71.84973;25;29
867;South Ludlow St + Laurier St;42.23039;-71.84935;25;29
869;South Ludlow St + Keen St;42.22839;-71.84889;25;29
870;South Ludlow St + Moss St;42.22764;-71.84872;25;29
871;Pinehurst Ave + Otis St;42.22323;-71.84719;25;29
872;Oxford St North + Rochdale St;42.21817;-71.84543;25;29
873;Oxford St North + Auburn St;42.2147;-71.84604;25;29
874;Auburn St + Bryn Mawr St;42.21362;-71.84252;25;29
878;May St + Wsu;42.26686;-71.84028;19;44
879;May St + Zenith Dr;42.2658;-71.83961;19;22
880;May St + Underwood St;42.26416;-71.83786;19;22
882;June St + May St;42.26331;-71.83618;19;22
883;June St + Courtland St;42.2637;-71.83488;19;22
884;June St + Carlise St;42.2646;-71.83296;19;22
885;June St + Edgewood St;42.26556;-71.83157;19;22
886;June St + Brownell St;42.26644;-71.83029;19;22
887;June St + Berkmans St;42.26732;-71.82902;18;22
888;June St + Commodore Rd;42.26833;-71.82756;18;22
890;June St + Pleasant St;42.26955;-71.82579;18;22
891;Highland St + Newton Sq;42.269842;-71.824186;18;22
892;Highland St + Suburban Rd;42.27;-71.82186;18;22
893;Highland St + Haviland St;42.27009;-71.82003;18;22
894;Highland St + Germain St;42.27018;-71.81818;18;22
896;Highland St + Park Ave;42.27036;-71.81532;18;22
897;Highland St + Somerset St;42.27049;-71.81361;18;22
898;Highland St + Sever St;42.27067;-71.81133;18;22
899;Highland St + West St;42.270916;-71.808105;18;22
900;Highland St + North Ashland St;42.27108;-71.8064;18;22
901;Highland St + Goulding St;42.27123;-71.80452;18;22
903;Lancaster St + Dix St;42.26942;-71.80324;18;22
904;Linden St + William St;42.26692;-71.80462;18;22
905;Linden St + Cedar St;42.26631;-71.80524;18;22
906;Linden St + 11 Linden St;42.26472;-71.80586;34;39
908;Chestnut St + Walnut St;42.265662;-71.803958;18;22
909;Chestnut St + Bowdoin St;42.26742;-71.80349;18;22
910;Harvard St + Dix St;42.26897;-71.80241;18;22
911;Highland St + Harvard St;42.27148;-71.8021;18;22
912;Highland St + Dean St;42.2713;-71.80448;18;22
913;Highland St + North Ashland St;42.271119;-71.807175;18;22
914;Highland St + Schussler Rd;42.27095;-71.809005;18;22
915;Highland St + Einhorn Rd;42.27069;-71.81167;19;22
916;Highland St + Dover St;42.27055;-71.81348;19;22
917;Highland St + Park Ave;42.27037;-71.81577;19;22
918;Highland St + Germain St;42.27023;-71.81814;19;22
919;Highland St + Haviland St;42.27025;-71.81959;19;22
920;Highland St + Suburban Rd;42.27004;-71.8217;19;22
921;Highland St + Newton Sq;42.26991;-71.82463;19;22
922;June St + Pleasant St;42.269256;-71.826453;19;22
924;June St + Nevada St;42.26754;-71.82876;19;22
925;June St + Hadwen Rd;42.26643;-71.83039;19;22
926;June St + Edgewood St;42.26553;-71.83167;19;22
927;June St + Chandler St;42.26411;-71.83378;19;22
928;Chandler St + Fiske St;42.26474;-71.83489;33;39
930;Chandler St + Perrot St;42.2662;-71.83751;33;39
931;Chandler St + Hadwen Rd;42.266853;-71.838618;33;39
932;Walmart West Boyleston;42.355471;-71.782878;36;82
934;244 West Boylston St;42.345051;-71.787073;36;41
935;326 West Boylston St;42.341451;-71.78817;36;41
937;West Boylston St at Meola;42.335571;-71.789005;36;41
938;West Boylston St at Wilbur;42.33453;-71.789408;36;41
939;West Boylston St at Kennebec;42.333408;-71.789863;36;41
940;West Boylston St at Apthrop;42.33148;-71.790722;36;41
941;West Boylston St at Cotuit;42.330071;-71.79119;36;41
942;West Boylston St at Dixfield;42.328256;-71.791634;36;41
943;West Boylston St at Stop & Shop;42.327201;-71.791938;36;41
944;West Boylston St at Reynolds;42.325601;-71.79278;36;41
945;West Boylston St at Malden;42.324723;-71.793233;36;41
946;West Boylston St + Vendora Rd;42.323338;-71.794049;65;73
947;West Boylston St + 829 West Boylston St;42.322203;-71.794499;65;73
948;West Boylston St + Volkman Rd;42.320903;-71.795065;65;73
949;West Boylston St + Clyde Rd;42.318427;-71.795983;65;73
950;West Boylston St + Marland Rd;42.316886;-71.796411;65;73
951;West Boylston St + Quinsigamond College;42.314485;-71.79706;51;58
952;West Boylston St + Assumption Ave;42.312641;-71.797651;35;41
953;West Boylston St + Randall St;42.311653;-71.797898;35;41
954;West Boylston St + Fales St;42.31066;-71.798251;35;41
955;West Boylston St + Francis St;42.309932;-71.798485;51;58
956;West Boylston St + Brooks St;42.308749;-71.798884;51;58
957;West Boylston St +  Summerhill Ave;42.306858;-71.799827;51;58
958;West Boylston St + New Bond St;42.304691;-71.800851;51;58
959;West Boylston St + Andover St;42.30296;-71.80095;51;58
960;West Boylston St + Bourne St;42.30213;-71.80054;51;58
961;West Boylston St + Erickson St;42.30106;-71.80017;51;58
962;West Boylston St + Neponset St;42.29949;-71.80229;51;58
963;West Boylston St + Boardman St;42.293482;-71.804454;60;68
964;West Boylston St + Huntington Ave;42.29157;-71.80562;60;68
965;West Boylston St + Barnes Ave;42.29096;-71.80607;60;68
966;West Boylston St + Grove St;42.28872;-71.80736;60;68
967;Grove St + Chadwick St;42.2866;-71.80729;60;68
968;Grove St at North;42.280981;-71.805543;35;41
969;Grove St at Cemetery;42.279613;-71.804653;35;41
970;Grove St at Fire Station;42.277723;-71.80292;35;41
971;Grove St at 106 Grove;42.276377;-71.801347;35;41
972;Grove St at Faraday;42.274988;-71.800648;35;41
973;Grove St at Concord;42.273653;-71.800416;35;41
974;Grove St + Concord St;42.27394;-71.800385;36;41
975;Grove St + 74 Grove St;42.274893;-71.800528;36;41
976;Grove St + Faraday St;42.275687;-71.800723;36;41
977;Grove St + Lancaster St;42.276443;-71.801251;36;41
978;Grove St + Fire Station;42.27808;-71.803088;36;41
979;Grove St + Cemetery;42.279328;-71.804324;36;41
980;Grove St + North St;42.280718;-71.805256;36;41
981;Grove St + Brookfield St;42.282555;-71.80633;36;41
982;Grove St + Glennie St;42.284016;-71.80722;36;41
983;Gold Star Blvd + Chadwick St;42.288156;-71.805138;36;41
984;Gold Star Blvd + Millbrook St;42.2893;-71.80418;62;69
985;Gold Star Blvd + Ruthven Ave;42.29082;-71.80323;62;69
986;Gold Star Blvd + West Boylston Ter;42.29209;-71.8027;62;69
987;Gold Star Blvd + Frostholm St;42.29355;-71.80244;62;69
988;Gold Star Blvd + Neponset St;42.29782;-71.80283;53;59
989;West Boylston St + Neponset St 1;42.29899;-71.80207;53;59
990;West Boylston St + Barber Ave;42.300983;-71.800022;53;59
991;West Boylston St + Bourne St;42.30192;-71.80017;53;59
992;West Boylston St + New Bond St;42.30512;-71.80049;53;59
993;West Boylston St + Airlie St;42.30791;-71.79905;53;59
994;West Boylston St + Fairhaven Rd;42.30961;-71.79844;53;59
995;West Boylston St + Fales St;42.310407;-71.798191;53;59
996;West Boylston St + Randall St;42.31143;-71.79784;52;59
997;West Boylston St + Assumption Ave;42.31289;-71.7974;52;59
998;West Boylston St + Quinsigmund Community College;42.31538;-71.79663;65;75
999;West Boylston St + Marland Rd;42.31671;-71.79625;65;75
1000;West Boylston St + Clyde Rd;42.31829;-71.79583;65;75
1001;West Boylston St + Volkmar Rd;42.32055;-71.79497;65;75
1002;West Boylston St + Hastings Rd;42.32223;-71.79431;65;75
1003;West Boylston St + Vendora Rd;42.32326;-71.793903;65;75
1004;West Boylston St + Malden St;42.324588;-71.793145;36;41
1005;West Boylston St + Reynolds St;42.325343;-71.792788;36;41
1006;West Boylston St + Stop & Shop;42.327138;-71.791841;36;41
1007;West Boylston St + Dixfield Rd;42.328251;-71.791485;36;41
1008;West Boylston St + Cotuit St;42.329793;-71.791206;36;41
1009;West Boylston St + Apthrop St;42.33143;-71.790555;36;41
1010;West Boylston St + Kennebec St;42.333235;-71.7898;36;41
1011;West Boylston St + Wilbur St;42.334291;-71.789346;36;41
1012;West Boylston St + Tyson Rd;42.335118;-71.789005;36;41
1014;West Boylston St + Chapman Ave;42.341753;-71.787963;36;41
1015;West Boylston St + 249 West Boylston St;42.345076;-71.78693;36;41
1017;Mountain St East + 107 Mountain;42.32034;-71.78445;16;17
1018;Mountain St. East + Burncoat St;42.323568;-71.792244;16;18
1019;Mountain St. East + Quinapoxet Ln;42.320358;-71.784932;16;18
1020;Mountain St. East + Briar Ln;42.31777;-71.77575;16;18
1022;Brookfield Common;42.214843;-72.100697;4;8
1023;Central St at South Maple;42.214716;-72.096938;4;4
1025;E Main at N Brookfield;42.225048;-72.057296;4;4
1026;East Brookfield Center;42.2262;-72.05016;4;4
1027;Courthouse E Main;42.23139;-72.030093;4;4
1029;Big Y Plaza;42.232836;-72.013776;11;11
1030;Big Y Plaza;42.233071;-72.01353;10;11
1032;Court House;42.231491;-72.030657;3;4
1033;Fire Stat.east Brookfield Ctr;42.226431;-72.050283;3;4
1034;E Main St at N Brookfield Rd;42.225055;-72.057615;3;4
1036;Lincoln Park Tower;42.27299;-71.75833;18;21
1037;Shoppes + Blackstone Valley;42.195786;-71.777092;11;24
1039;Millbury St + Grammont Rd;42.237335;-71.794893;10;12
1040;Millbury St + Footbridge Over 146;42.237811;-71.796595;10;12
1041;Millbury St + Burton St;42.238333;-71.798048;10;12
1042;Millbury St + Esther St;42.239813;-71.800298;10;12
1043;Millbury St + Fifth Ave;42.240808;-71.801426;10;12
1044;Millbury St + Perry Ave;42.243033;-71.802356;10;12
1045;Millbury St + Diamond St;42.244741;-71.802118;10;12
1046;Millbury St + Harlem St;42.246505;-71.801005;10;12
1047;Millbury St + Ward St;42.247183;-71.800559;10;12
1049;Millbury St + Seymour St;42.249887;-71.800709;11;13
1052;Millbury St + Lafayette St;42.25443;-71.798333;10;12
1057;Harding St + Crompton Park;42.249606;-71.801243;10;12
1058;Millbury St + Ward St;42.247216;-71.800657;11;13
1059;Millbury St + Harlem St;42.246212;-71.801274;11;13
1060;Millbury St + Diamond St;42.244665;-71.802254;11;13
1061;Millbury St + Perry Ave;42.242862;-71.80248;11;13
1062;Millbury St + Fifth Ave;42.240918;-71.801648;11;13
1063;Millbury St + Esther St;42.239981;-71.800686;11;13
1066;Webster Center;42.049176;-71.884827;8;19
1067;East Main St + Lake St;42.050248;-71.879978;9;10
1068;East Main St + Day St;42.054928;-71.876353;9;10
1069;East Main St + Park Ave;42.057526;-71.869581;9;10
1070;East Main St + Paradis Ln;42.058465;-71.867261;9;10
1071;Worcester Rd at 75;42.070735;-71.86638;9;10
1073;Main St at Holbrook Rd;42.097613;-71.868581;9;10
1074;Main St at State St;42.104026;-71.866801;9;10
1075;Oxford Center;42.11784;-71.864551;9;10
1076;Main St at Federal Hill;42.137286;-71.866356;9;10
1077;Main St at Plantation;42.145616;-71.865935;9;10
1078;Southbridge St at Old Worcester;42.147928;-71.86909;9;10
1079;Southbridge St at Liecester;42.163416;-71.886486;9;10
1080;Main St at 742;42.172023;-71.880128;9;10
1082;Southbridge St at West;42.182825;-71.865463;16;17
1083;Southbridge at 711;42.183141;-71.860093;16;17
1084;Southbridge St at Oxford;42.188507;-71.849654;16;17
1085;Southbridge at 569;42.191591;-71.845099;16;17
1086;Southbridge St at Cambridge;42.244535;-71.810518;16;17
1087;Southbridge St at Washburn;42.246091;-71.810271;16;17
1088;Southbridge St at 539 Southbridge;42.247236;-71.810168;16;17
1089;Southbridge St at 459 Southbridge;42.250336;-71.80916;16;17
1090;Southbridge St at Hammond;42.251011;-71.808793;16;17
1093;Southbridge St at Hammond;42.250908;-71.80896;14;16
1094;Southbridge St at Gladstone;42.247127;-71.810452;14;16
1095;Southbridge St at Lewis;42.246163;-71.810391;14;16
1096;Southbridge St at Colton;42.245146;-71.810533;14;16
1097;Southbridge St at Cambridge;42.24424;-71.810773;14;16
1098;Southbridge St at Riverside;42.24293;-71.811551;14;16
1099;Southbridge St at Johnson St;42.191828;-71.845041;14;16
1100;Southbridge St at Oxford St N;42.18865;-71.8495;14;16
1101;Southbridge St at Goulding St;42.18327;-71.859935;14;16
1102;Southbridge St at West St;42.182633;-71.866626;14;16
1104;Walmart;42.172086;-71.880176;8;9
1105;Southbridge St at Liecester;42.163218;-71.886541;8;9
1106;Main St at Old Worcester;42.150963;-71.872983;8;9
1107;Main St at Plantation;42.145281;-71.865903;8;9
1108;Main St at Federal Hill;42.13743;-71.866563;8;9
1109;Oxford Center;42.118287;-71.864642;8;9
1110;Main St at State;42.103995;-71.866911;8;9
1111;Main St at Sunset;42.097073;-71.869233;8;9
1113;Worcester Rd at 75;42.070496;-71.866451;8;9
1114;Worcester Rd at East Main;42.059848;-71.864511;8;9
1115;East Main St at Slater;42.057216;-71.870695;8;9
1116;East Main St at Day;42.05488;-71.876623;8;9
1120;Grafton St + Blithewood Ave;42.236818;-71.751811;18;21
1121;Grafton St + Clarissa St;42.237803;-71.752486;18;21
1122;Grafton St + Monteforte St;42.239368;-71.753186;18;21
1124;Grafton St at Sunderland;42.24153;-71.754266;32;36
1125;Grafton St at Pine Hill;42.243605;-71.756301;32;36
1127;Grafton St at Jolma;42.245281;-71.75894;32;36
1130;Grafton St at Jenngs;42.24854;-71.762023;32;36
1131;Grafton St at Bangor;42.250605;-71.764928;32;36
1132;Grafton St at Corre;42.250686;-71.76854;32;36
1133;Grafton St at Warner;42.250893;-71.772395;32;36
1134;Grafton St at Dana;42.250526;-71.773555;32;36
1135;Grafton St at Delmont;42.250225;-71.775311;32;36
1136;Grafton St at Puritan;42.250961;-71.777104;32;36
1137;Grafton St at Fairmont;42.251051;-71.778561;31;36
1138;Grafton St at Rugby;42.251006;-71.779714;31;36
1139;Grafton St at Flower;42.252688;-71.782606;31;36
1140;Grafton St at Hale;42.254396;-71.78364;31;36
1141;Grafton St at Carole;42.255231;-71.784633;31;36
1147;Grafton St at Arthur;42.255328;-71.785029;32;36
1148;Grafton St at Palm;42.254726;-71.784259;32;36
1149;Grafton St at Flower;42.252693;-71.782837;32;36
1150;Grafton St at Fairmont;42.250853;-71.779603;31;36
1151;Grafton St at Puritan;42.250874;-71.77743;31;36
1152;Grafton St at Lamar;42.250133;-71.77544;31;36
1153;Grafton St at Dana;42.25044;-71.773523;31;36
1154;Grafton St at Inverness;42.250741;-71.771998;31;36
1155;Grafton St at Corre;42.250504;-71.768891;31;36
1156;Grafton St at Valmor;42.250676;-71.767042;31;36
1158;Grafton St at Progressive;42.250521;-71.765038;31;36
1159;Grafton St at Jenngs;42.248697;-71.762426;31;36
1160;Grafton St at Arcadia;42.247703;-71.761411;31;36
1161;Grafton St at Dalton;42.246171;-71.759886;31;36
1162;Grafton St at 1003 Grafton St;42.244161;-71.757318;31;36
1163;Grafton St at Pine Hill;42.243588;-71.756413;31;36
1164;Grafton St at Sunderland;42.241316;-71.754196;31;36
1166;Grafton St + Monteforte St;42.239155;-71.753258;18;21
1167;Grafton St + Clarissa St;42.23793;-71.752754;18;21
1175;Sunny Hill Dr + Bailey Rd;42.2794;-71.8785;14;16
1176;Bailey St + Asabet Ln;42.279702;-71.876512;14;16
1177;Bailey St + Airport Dr;42.28014;-71.8744;14;16
1178;Pleasant St + Edwidge St;42.28043;-71.87254;14;16
1180;Pleasant St + Prouty Ln;42.2802;-71.86938;14;16
1181;Pleasant St + Joppa Rd;42.279596;-71.867575;14;16
1188;Chandler St + Pleasant St;42.278166;-71.853994;14;17
1189;Chandler St + Mill St;42.276768;-71.852941;14;17
1190;Chandler St + Annisquam St;42.275553;-71.85167;14;17
1192;Chandler St + Manhatten Rd;42.273544;-71.849645;14;17
1193;Chandler St + Hunthurst Circle;42.271926;-71.847585;14;17
1194;Chandler St + Worcester State University;42.2684;-71.841106;14;17
1195;Chandler St + Hamill Rd;42.266986;-71.839096;14;17
1197;Chandler St + Underwood St;42.265706;-71.836713;14;17
1198;Chandler St + Fiske St;42.264753;-71.83502;14;17
1199;Chandler St + June St;42.263846;-71.833421;14;17
1200;Chandler St + Geneva St;42.263177;-71.831261;14;17
1203;Chandler St + Coolidge Rd;42.262341;-71.825745;14;17
1204;Chandler St + Mayfield St;42.262256;-71.823853;14;17
1205;Chandler St + Abbott St;42.261771;-71.82182;14;17
1206;Chandler St + Dewey St;42.261351;-71.820213;14;17
1208;Chandler St + King St;42.260459;-71.816035;14;17
1209;Chandler St + Queen St;42.260499;-71.813802;14;17
1210;Chandler St at Piedmont;42.260525;-71.811891;41;48
1211;Chandler St at Wellington;42.260539;-71.80973;41;48
1212;Chandler St at Irving;42.260152;-71.807105;41;48
1213;Chandler St at Main;42.259888;-71.805368;42;46
1214;Chandler St at Irving;42.260295;-71.80691;42;46
1215;Chandler St at Wellington;42.260636;-71.809373;42;46
1216;Chandler St at Piedmont;42.260691;-71.812028;42;46
1217;Chandler St at Queen;42.260675;-71.813251;42;46
1218;Chandler St + Bellevue St;42.260611;-71.815565;14;17
1219;Chandler St + Bancroft St;42.260811;-71.817631;14;17
1220;Chandler St + Dewey St;42.261343;-71.819586;14;17
1221;Chandler St + Abbott St;42.261775;-71.821405;14;17
1222;Chandler St + Foley Stadium;42.262305;-71.823583;14;17
1223;Chandler St + Coolidge Rd;42.262503;-71.826755;14;17
1224;Chandler St + Lovell St;42.262925;-71.829195;14;17
1225;Chandler St + Geneva St;42.263315;-71.831388;14;17
1226;Chandler St + June St;42.264013;-71.833525;14;17
1227;Chandler St + Worcester State University;42.268961;-71.841207;14;17
1228;Chandler St + Hunthurst Circle;42.272008;-71.847361;14;17
1229;Chandler St + Manhatten Rd 1;42.27371;-71.849618;14;17
1230;Chandler St + Atwater St;42.274981;-71.850921;14;17
1231;Chandler St + Mill St;42.276991;-71.852925;14;17
1232;Chandler St + Pleasant St;42.27808;-71.853751;14;17
1241;Mower St + Pleasant St 2;42.27937;-71.866308;14;16
1243;Pleasant St + Baxter St;42.28019;-71.86894;14;16
1245;Pleasant St + Edwidge St;42.28059;-71.8723;14;16
1246;Pleasant St + 1341 Pleasant St;42.28099;-71.87484;14;16
1248;Sunny View Heights + Pleasant St;42.28303;-71.88018;14;26
1249;Outlook Dr at Swan Ave;42.257882;-71.854702;27;60
1250;Williamsburg Dr at 69 Outlook;42.257556;-71.853238;28;31
1251;Outlook Dr at  23 Outlook;42.257193;-71.850874;28;31
1252;Williamsburg Dr at Mill;42.257739;-71.849117;28;31
